,Height,Weight,Grade
826,163.965299296,58.298572255,C
827,171.280550693,64.1654953539,C
828,175.976032617,67.636711017,A
829,178.294656303,68.8911995083,E
830,179.092358669,71.5342072285,C
831,165.116603311,58.0542799053,A
832,175.264270886,66.5395095613,D
833,171.533717082,64.7687655309,A
834,166.124944326,58.8602916495,C
835,175.001724373,67.371246472,E
836,170.608443971,64.3004388832,E
837,180.699737139,69.5796072207,D
838,164.63428241,59.277947896,E
839,177.773018804,67.4570933535,E
840,179.363303653,69.3141483672,C
841,180.190237934,70.3040992983,D
842,167.735153037,61.3131512594,E
843,170.445517105,65.0496057969,C
844,180.621915728,69.9164560706,D
845,164.464998074,59.0970354459,E
846,173.41949781,64.7861218627,D
847,173.60574337,65.3021124281,C
848,171.599165338,64.0983518059,C
849,172.473069442,63.338696408,D
850,179.549041137,68.8839222395,C
851,175.636886969,66.2023863861,D
852,177.824539686,68.4591729521,D
853,165.293483605,59.6283517159,C
854,182.788645887,73.1751608181,B
855,176.266416076,68.6524265656,D
856,163.550619627,57.9295781786,D
857,167.166739439,61.7978632797,E
858,170.981878701,65.0638529047,E
859,173.0002648,66.1044033626,C
860,169.525616273,61.5854520071,E
861,161.802989902,57.9486654017,B
862,171.425342467,64.5131484859,A
863,178.568368382,67.5483743969,B
864,175.2998385,66.8979481799,C
865,163.279010255,56.6964333355,E
866,160.672421843,54.5190409387,D
867,170.731469868,64.6344407966,D
868,176.560601286,68.0140262724,D
869,170.001829653,63.8482938579,E
870,165.610334713,60.5867538907,C
871,166.990448652,60.3379881415,D
872,178.727994047,69.5921578197,D
873,164.951510731,59.7387807895,C
874,170.33753872,63.4429904634,D
875,166.663243447,60.7038151259,C
876,169.522810852,60.6124700372,A
877,171.310842481,64.817983325,C
878,172.324884019,64.7648386071,C
879,173.834155896,65.288902072,C
880,176.846976683,67.1999267389,A
881,158.73416601,56.4456409077,A
882,168.31232653,62.4258019062,D
883,182.753518401,71.5428612534,E
884,177.092042102,68.1688085025,C
885,171.295527682,63.6545910027,E
886,171.301436384,66.8474047344,D
887,173.416088521,64.3177428807,E
888,174.33537803,65.8547408562,D
889,165.877259878,62.067515307,E
890,177.262489189,68.8152369014,C
891,166.450564183,60.6971175318,A
892,170.920121502,63.476664537,C
893,173.452359683,66.8650615617,A
894,182.436065396,72.7257407911,D
895,166.10361623,60.9487710737,D
896,171.492657886,65.6652969342,D
897,160.913969094,54.3356632158,E
898,169.273084551,64.4023004444,C
899,164.834010238,59.9332435547,E
900,166.789831673,61.663353811,C
901,174.084124369,63.8609765774,E
902,171.252754126,64.7714030733,B
903,180.042462855,68.3183922178,B
904,160.412144201,55.405076913,E
905,170.244648462,62.4806846626,E
906,168.853286746,61.3455647417,D
907,171.437473828,63.7326777677,E
908,167.702196934,59.9083969409,D
909,165.980670565,59.5134865001,E
910,171.497729353,64.4152225983,E
911,170.785817668,63.6161293706,A
912,175.070956018,66.6191281303,B
913,179.471132499,69.3714735941,A
914,180.475962421,70.8879959836,B
915,173.626831545,64.654172807,D
916,181.662009193,72.0530034865,B
917,178.646595058,69.648980928,E
918,169.94386533,64.0162380958,C
919,174.939770936,67.0459557415,C
920,171.513448482,63.3623748813,E
921,175.289010716,67.4375692587,D
922,174.964638796,66.5304984236,E
923,177.047164202,68.2023170361,C
924,168.489815126,61.5008736205,E
925,171.160470556,63.7355321945,D
926,168.804437261,61.9351222816,C
927,176.637159424,67.8192127917,C
928,178.47619559,69.8382051001,B
929,171.652127503,65.0954325054,D
930,178.186313431,69.6208530675,B
931,168.412534622,61.3677253805,E
932,168.508781405,62.8294717153,B
933,167.383214721,62.8274347331,D
934,177.936788789,67.6434545888,D
935,166.760112494,61.2730675332,D
936,173.314042147,64.7690369212,D
937,165.712764939,62.2133369062,A
938,166.317012334,60.2043824587,E
939,174.63817835,67.8343231141,D
940,182.000773105,70.7809280654,C
941,168.737473185,62.544468785,D
942,175.421070814,65.7474428402,C
943,167.020552386,60.904816587,E
944,186.845660801,73.5594292737,C
945,176.904256754,67.1135848458,E
946,170.798105935,63.1186157006,D
947,167.708035731,61.1232979637,B
948,176.75699452,69.6258010615,E
949,173.148105851,64.2847177983,D
950,180.043002581,72.2509149403,D
951,184.29742983,72.5749416436,C
952,179.063656768,70.4493586792,E
953,179.034441258,67.9231383903,E
954,167.887537151,59.3904045575,C
955,166.935387133,59.9337345528,D
956,168.955173362,61.3065245565,B
957,163.683591263,57.3097400765,A
958,169.643211484,62.5897056833,E
959,174.869099715,65.4611926895,D
960,167.332895145,58.8743825213,B
961,168.169351857,60.7461533287,C
962,170.607216184,63.0978677142,C
963,185.952519901,73.7131830892,C
964,173.541915436,66.7466201507,D
965,175.20177953,66.3664046216,B
966,156.193016956,52.701231086,C
967,172.806061914,64.8982006637,C
968,163.354816911,58.5107014847,E
969,169.394374385,61.9686563536,D
970,166.877456497,59.7533579934,D
971,172.495768253,64.428226281,E
972,159.785226619,55.8691442191,B
973,175.832897458,66.0577777566,E
974,165.897353469,60.9452359113,B
975,173.720025307,66.9691894394,C
976,164.084620674,59.8795991027,E
977,167.263317086,62.698067389,E
978,169.699793964,63.5124205351,E
979,174.864538442,67.6278122544,E
980,173.727259101,66.5760032827,D
981,170.38197445,64.6348076944,A
982,179.938210462,71.5294464447,D
983,178.063639695,68.9837655718,A
984,177.425891649,67.6241893206,B
985,167.740409199,61.6888906042,D
986,187.760474138,75.9757176756,D
987,163.696085265,58.6926340235,C
988,179.494732102,68.6130720236,D
989,166.74146483,61.5653461532,B
990,165.417406599,59.1243173896,D
991,181.688167731,70.8248119331,C
992,173.985969833,64.2445318462,C
993,173.748755375,64.715768012,C
994,178.333663933,68.7210259475,B
995,193.313937358,80.8007172307,C
996,174.645361866,66.7292473309,C
997,174.152617694,64.8115310291,E
998,174.387401043,65.3648498377,A
999,163.922679698,58.7443975574,B
1000,177.534489777,69.3318050925,B
1001,165.974532629,60.2282052452,D
1002,167.162377669,60.4844635518,D
1003,182.654535142,71.8218798605,D
1004,172.777226092,64.934724818,C
1005,168.009887244,61.0503178161,B
1006,175.518762098,66.935988135,D
1007,169.05126889,62.2100417084,C
1008,182.226926367,70.9290170533,C
1009,162.274251563,57.486555969,D
1010,170.079836866,64.3018127929,D
1011,171.328641286,64.9254510303,C
1012,168.81352446,61.2894822612,C
1013,181.304681282,69.2562143666,C
1014,173.781078559,64.8216310168,E
1015,167.07214174,59.9674494275,C
1016,172.831037964,64.7393707244,C
1017,176.022440208,67.678370246,E
1018,170.328618403,61.1333842621,E
1019,162.914017836,55.9888606802,D
1020,168.015713955,62.6961332153,D
1021,178.990305275,69.6676486901,B
1022,178.415954088,69.0106758429,A
1023,172.573812266,64.3671201226,E
1024,170.154987434,65.1210639089,B
1025,168.314123716,62.1424318347,B
1026,175.998841904,70.5887054336,A
1027,168.362733561,61.5473340748,D
1028,176.037845375,66.711831684,B
1029,168.410827351,61.522337533,E
1030,173.229890787,66.2942331656,C
1031,169.785661945,61.3171646629,B
1032,172.172264423,64.6113208904,D
1033,164.052453425,59.9571907412,B
1034,173.065463247,63.9240502058,D
1035,184.550631741,71.1099223223,E
1036,171.677259396,64.6023688697,D
1037,166.597578371,61.6247472975,D
1038,171.824056294,64.1488827963,C
1039,169.960257039,63.3990000383,C
1040,174.150854732,66.3985336957,C
1041,170.941360442,62.9406550196,C
1042,180.55646327,69.930338403,B
1043,173.857836833,65.8391183127,E
1044,173.268422155,65.1976717875,E
1045,184.216341309,72.7306843067,D
1046,171.295906942,64.5813157275,A
1047,162.395798204,58.1146967067,C
1048,173.723110594,66.5123467804,B
1049,173.810783007,64.8973379236,D
1050,167.72715498,61.7901307661,C
1051,177.712792643,69.5053122677,E
1052,175.53878225,67.3924430699,B
1053,175.141346417,66.0203910703,E
1054,172.298602251,65.1405897415,D
1055,163.019688081,59.8151733335,E
1056,173.328386805,66.367463051,D
1057,175.896407685,66.1682900735,B
1058,172.94533333,64.6470356118,E
1059,177.861926893,68.2369492409,D
1060,159.805253276,55.8239714416,C
1061,170.014029719,64.5018287595,C
1062,173.123753331,65.5125108065,B
1063,165.882951812,60.7431270847,C
1064,166.938186443,60.800984633,A
1065,166.110458054,60.6220572846,E
1066,180.725735664,70.9444590063,E
1067,171.445668265,63.3363303725,E
1068,178.984170936,67.7682864437,D
1069,178.907878756,70.2673813302,D
1070,176.322873613,67.3353519322,E
1071,169.826221685,61.9494529913,D
1072,171.754992604,63.38034472,E
1073,175.893324873,68.3110303631,B
1074,178.750435695,68.3048920955,C
1075,176.152156952,66.3298208446,C
1076,182.867504548,73.3756311998,B
1077,164.253120845,58.1167193265,E
1078,170.954425163,63.749927523,A
1079,169.865738568,64.6713001696,E
1080,175.241747286,67.759051035,C
1081,175.151094225,67.1624367247,C
1082,162.957392599,57.200492232,D
1083,161.883541084,56.1829925914,D
1084,171.758992395,64.2116810434,C
1085,173.149307913,65.6347752142,C
1086,168.096580931,60.5956802234,B
1087,165.136891928,56.7879836578,C
1088,171.16618865,63.2783326698,E
1089,169.307347923,60.7080723851,D
1090,173.594522008,65.830262811,D
1091,169.447819485,61.9120646269,C
1092,169.81584959,63.7344806696,C
1093,171.806531439,65.0510590897,E
1094,161.753348301,55.8967044607,B
1095,172.790945128,62.6521688858,C
1096,179.152635671,69.522635436,C
1097,171.664031528,63.5556367202,D
1098,174.823130338,66.7001658064,E
1099,170.563879057,64.8745828645,B
1100,174.292903791,67.6187052246,C
1101,167.157421462,60.9298777588,D
1102,172.292924379,64.4363033736,C
1103,170.120539832,63.0334950375,A
1104,161.424431474,57.5384750275,E
1105,161.752759145,56.8597852315,B
1106,167.825738723,62.2255285922,C
1107,174.523394384,66.2255748511,C
1108,179.34451576,67.8497140405,D
1109,178.570964768,67.8191768434,E
1110,177.227652271,67.3899173123,D
1111,167.885622559,61.7228851286,C
1112,167.073648952,59.9059637239,C
1113,179.511772988,70.5796847484,E
1114,175.322407745,67.8730885232,B
1115,180.273908009,68.6389331446,C
1116,177.609444393,68.8853269089,E
1117,182.699211028,73.955764406,D
1118,171.935446627,65.7343283831,E
1119,164.901460446,59.5285195885,C
1120,170.636247568,62.0830286599,D
1121,171.995090959,66.0079049624,B
1122,169.97799397,63.8597416861,E
1123,164.677852197,59.1597537373,D
1124,181.414384518,72.7807264172,E
1125,171.943065112,64.2522499096,E
1126,166.680677788,58.9040288973,C
1127,170.589283733,62.2207742862,E
1128,169.131963207,62.6830059516,E
1129,170.223696952,64.0767793738,C
1130,163.983979442,59.4254858824,A
1131,177.93602336,68.8986375722,E
1132,167.655800316,62.1560664007,B
1133,182.124850228,71.6577191159,D
1134,177.800147647,68.3252182795,D
1135,170.390543399,63.5542097634,D
1136,181.928138696,70.223598999,C
1137,163.804146317,58.8651241115,E
1138,172.377203173,65.3571705355,A
1139,163.069561792,57.3589872759,A
1140,168.615105748,62.3248926562,E
1141,177.005830908,67.7703865681,E
1142,171.017985314,62.7726076601,C
1143,179.325954697,69.9712666192,D
1144,166.227720193,60.1745022775,D
1145,161.803047065,56.2180831152,B
1146,181.800382741,69.9391880604,C
1147,171.147708851,64.4457541468,D
1148,169.527711962,61.6306256427,D
1149,169.024376404,61.9549848502,E
1150,169.451445074,62.5088238501,E
1151,169.783123434,61.9983936747,C
1152,172.174774242,63.4202271362,B
1153,176.211822258,66.6232331013,E
1154,173.607706309,66.0818901916,C
1155,177.792516597,68.6314175929,C
1156,159.0254399,52.9051990647,C
1157,178.95861517,69.0747511165,E
1158,178.614671687,70.1139735134,C
1159,167.018307546,60.2331444784,B
1160,162.468198874,58.9764777092,C
1161,176.554767483,67.722114816,D
1162,173.289477711,64.9920657863,C
1163,169.968579326,61.7185372689,E
1164,171.342348279,64.138329039,C
1165,173.131320094,64.9030169803,E
1166,176.100734746,67.614073396,D
1167,175.495531288,68.074289455,B
1168,169.69295339,63.7334243601,E
1169,177.237203202,66.5127478497,C
1170,175.908556408,68.6843401659,E
1171,173.917921966,64.6419071827,D
1172,165.293234912,59.875901467,C
1173,183.588422374,73.1980628243,E
1174,176.173991834,67.4615628696,E
1175,174.607239774,66.1556517112,B
1176,175.268271647,67.665027505,B
1177,168.096278702,63.0542992125,B
1178,178.582870784,70.374558147,E
1179,164.451045942,59.1436498405,D
1180,170.808163003,63.5838200673,E
1181,182.808206163,71.7448661603,E
1182,173.833147687,66.4670562212,B
1183,171.233557321,64.7331119905,C
1184,165.365413681,59.5914370628,D
1185,169.957838198,62.7946979664,E
1186,177.902963078,68.755287299,D
1187,171.39948983,64.6314898838,E
1188,172.870114576,65.8347306403,D
1189,168.213343701,60.717303167,D
1190,171.030647042,63.5760920536,B
1191,171.21197824,65.8669971809,D
1192,166.931879471,60.9001818723,E
1193,181.375306054,71.4399316219,E
1194,176.522629026,67.2431314659,E
1195,165.986153203,59.8219667043,B
1196,178.750901584,69.0546379467,D
1197,165.603526595,58.4915868118,C
1198,173.525483114,64.5032041797,D
1199,173.481509026,65.9378771264,E
1200,184.282813602,73.2690549901,D
1201,165.275305879,60.0428002552,E
1202,172.853633081,64.2920460431,D
1203,179.396958132,70.2259163322,A
1204,176.827778353,66.6628085967,B
1205,171.045760312,62.7415932878,B
1206,172.481481545,64.6054238894,E
1207,177.499995284,68.2698854841,C
1208,161.767684045,57.6008034227,A
1209,172.032348328,63.9905945575,E
1210,170.740420104,62.2917950986,E
1211,164.580527175,60.663010183,E
1212,174.986945816,68.2989798331,B
1213,172.928711545,64.5906208069,E
1214,172.653597594,64.996865432,B
1215,176.782779897,68.3515755002,B
1216,173.27201555,64.4828653038,B
1217,173.778850002,64.5068846335,B
1218,170.167654411,60.0542162638,A
1219,170.035508236,63.6051572175,C
1220,173.691260976,65.3041087185,D
1221,163.16630362,59.2430468982,D
1222,173.877906384,66.1636125903,D
1223,176.170764655,67.8696538908,C
1224,177.984285055,68.2137716014,D
1225,174.540409606,65.6137976697,D
1226,176.213389697,67.6281380984,A
1227,180.730083523,70.4805295164,D
1228,178.950026078,69.9687743089,E
1229,167.097609868,61.9227475177,C
1230,169.893079427,64.2544083768,E
1231,168.283910114,62.5800610864,A
1232,175.361459885,66.3894710012,D
1233,170.436916331,62.7283545217,E
1234,180.283074685,69.0710436239,E
1235,175.840442078,67.363019619,E
1236,168.936931475,60.5833146279,C
1237,163.058320417,57.0265520344,D
1238,163.512871599,58.5508487208,C
1239,165.584134082,59.9571196207,E
1240,167.743534159,59.8352517455,E
1241,164.51584924,58.6311792062,C
1242,181.086236257,70.6172592454,E
1243,183.646616061,72.9384732928,C
1244,177.879340531,69.8701207994,B
1245,168.295407892,60.9308800254,C
1246,172.369286925,64.5949058965,D
1247,168.29299572,61.6859231323,C
1248,159.878184034,56.1567070705,E
1249,166.013711634,59.7107682157,D
1250,178.65377291,69.3431749292,D
1251,166.996137319,60.4027347734,C
1252,171.735051292,64.5142782967,D
1253,168.522268245,60.1813589809,E
1254,171.36295725,63.7845441612,E
1255,171.192344369,63.6698852634,E
1256,167.858858285,61.0528564361,B
1257,174.143233489,64.1496037172,E
1258,173.801535658,65.1255505534,C
1259,179.7181379,70.5718235046,B
1260,163.406936962,57.5532469532,B
1261,177.008130625,68.0938529308,C
1262,181.764898172,70.6855415534,E
1263,170.104984868,62.142595554,D
1264,172.814084684,66.316161561,B
1265,169.632791374,61.6213759022,E
1266,166.001679561,60.4120574142,B
1267,183.829262993,70.6089773671,B
1268,168.525748038,62.6170413493,E
1269,167.785442554,61.2274918473,C
1270,175.849724969,67.7572624906,C
1271,178.399647658,68.5222980727,D
1272,168.276827908,59.5995023336,E
1273,166.691290286,59.4235376241,E
1274,172.567219031,64.0907095204,C
1275,173.890405159,65.7095963844,C
1276,163.531281939,56.8902196108,C
1277,179.918256126,70.576900095,E
1278,168.002403761,61.9998976901,E
1279,174.945407803,68.6627700785,E
1280,179.783701355,70.9393209143,C
1281,171.791569874,64.5685541412,C
1282,170.798714675,60.6857219112,E
1283,169.36247679,61.9057246134,C
1284,182.811362263,71.4812518225,C
1285,167.700032601,61.4785306492,C
1286,178.775756573,67.4822490442,E
1287,166.57969373,60.6824938576,E
